Age,,B,T,Ht,Wt,DoB,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,Salary,,bbrefID,year,team
28,us US,R,R,"5' 10""",200,31675,4,71,0,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0,2,530000,,ramosaj01,2015,MIA
29,us US,R,R,"5' 10""",200,31675,5,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3400000,All-Star,ramosaj01,2016,MIA
30,us US,R,R,"5' 10""",200,31675,6,40,0,37,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6550000,,ramosaj01,2017,MIA
31,us US,R,R,"5' 10""",200,31675,7,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,9225000,,ramosaj01,2018,NYM
26,do DO,R,R,"6' 0""",195,31573,2,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.9,495000,,albural01,2012,DET
27,do DO,R,R,"6' 0""",195,31573,3,53,0,1,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0.1,500000,,albural01,2013,DET
28,do DO,R,R,"6' 0""",195,31573,4,72,0,5,72,72,0,0,0,0,0,0,0,0,0,0,0,0,1.8,837500,,albural01,2014,DET
29,do DO,R,R,"6' 0""",195,31573,5,67,0,6,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1725000,,albural01,2015,DET
30,do DO,R,R,"6' 0""",195,31573,6,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1100000,,albural01,2016,LAA
23,us US,R,R,"6' 2""",190,34440,2,132,65,132,105,0,0,0,0,0,0,1,104,1,106,0,43,0,1.1,552000,,almoral01,2017,CHC
24,us US,R,R,"6' 2""",190,34440,3,152,94,152,138,0,0,0,0,0,0,2,137,0,138,0,35,1,1.7,584500,,almoral01,2018,CHC
32,do DO,R,R,"6' 3""",240,29236,12,154,154,154,120,0,0,120,0,3,0,0,0,0,0,34,0,0,4.8,12000000,,pujolal01,2012,LAA
33,do DO,R,R,"6' 3""",240,29236,13,99,99,99,34,0,0,34,0,0,0,0,0,0,0,65,0,0,1.5,16000000,,pujolal01,2013,LAA
34,do DO,R,R,"6' 3""",240,29236,14,159,159,159,116,0,0,116,0,1,0,0,0,0,0,43,0,0,4,23000000,,pujolal01,2014,LAA
35,do DO,R,R,"6' 3""",240,29236,15,157,157,157,95,0,0,95,0,1,0,0,0,0,0,62,0,0,3,24000000,All-Star,pujolal01,2015,LAA
36,do DO,R,R,"6' 3""",240,29236,16,152,151,152,28,0,0,28,0,0,0,0,0,0,0,123,1,0,1.3,25000000,,pujolal01,2016,LAA
37,do DO,R,R,"6' 3""",240,29236,17,149,148,149,6,0,0,6,0,0,0,0,0,0,0,143,1,0,-1.8,26000000,,pujolal01,2017,LAA
38,do DO,R,R,"6' 3""",235,29236,18,117,117,117,70,0,0,70,0,0,0,0,0,0,0,47,0,0,0.5,27000000,,pujolal01,2018,LAA
24,do DO,R,R,"6' 4""",210,32441,2,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,,cabreal03,2013,CHC
29,ve VE,B,R,"5' 9""",225,30425,7,138,122,138,131,0,0,0,0,131,0,0,0,0,0,0,10,2,3.4,3150000,,callaal01,2012,LAA
30,ve VE,B,R,"5' 9""",225,30425,8,50,42,50,39,0,0,0,32,9,0,0,0,0,0,9,6,0,0,4100000,,callaal01,2013,OAK
31,ve VE,B,R,"5' 9""",225,30425,9,127,108,127,81,0,0,23,46,19,0,0,0,0,0,39,17,0,-1,4875000,,callaal01,2014,OAK
32,ve VE,B,R,"5' 9""",225,30425,10,60,26,60,37,0,0,0,0,37,0,0,0,0,0,1,26,0,-0.4,3000000,,callaal01,2015,LAD
29,ve VE,R,R,"5' 10""",195,30424,6,24,12,24,22,0,0,0,5,8,9,0,0,0,0,1,2,3,0.1,750000,,gonzaal03,2012,TEX
25,ve VE,R,R,"6' 1""",205,31762,5,155,155,155,155,0,0,0,0,0,155,0,0,0,0,0,0,0,3.4,1000000,,escobal02,2012,KCR
26,ve VE,R,R,"6' 1""",205,31762,6,158,156,158,158,0,0,0,0,0,158,0,0,0,0,0,1,1,0.3,3000000,,escobal02,2013,KCR
27,ve VE,R,R,"6' 1""",205,31762,7,162,162,162,162,0,0,0,0,0,162,0,0,0,0,0,0,0,2.5,3000000,,escobal02,2014,KCR
28,ve VE,R,R,"6' 1""",205,31762,8,148,148,148,148,0,0,0,0,0,148,0,0,0,0,0,0,0,0.6,3000000,All-Star,escobal02,2015,KCR
29,ve VE,R,R,"6' 1""",205,31762,9,162,162,162,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0.5,5250000,,escobal02,2016,KCR
30,ve VE,R,R,"6' 1""",205,31762,10,162,162,162,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0,6500000,,escobal02,2017,KCR
31,ve VE,R,R,"6' 1""",205,31762,11,140,139,140,140,0,0,0,3,29,104,0,6,0,6,0,0,0,-0.7,2500000,,escobal02,2018,KCR
25,cu CU,R,R,"6' 1""",195,33086,1st,111,103,111,106,0,0,0,1,0,106,0,0,0,0,0,6,0,3.5,2500000,All-Star,diazal02,2016,STL
26,cu CU,R,R,"6' 1""",195,33086,2,79,69,79,74,0,0,0,1,4,68,3,0,0,3,0,8,1,-0.7,2500000,,diazal02,2017,STL
27,cu CU,R,R,"6' 1""",195,33086,3,130,120,130,128,0,0,0,0,38,95,0,0,0,0,1,1,4,1.4,2000000,,diazal02,2018,TOR
28,do DO,L,L,"6' 0""",195,30783,5,131,127,131,130,0,0,0,0,0,0,11,125,0,136,1,2,2,2.3,495000,,deazaal01,2012,CHW
29,do DO,L,L,"6' 0""",195,30783,6,153,146,153,151,0,0,0,0,0,0,79,107,0,186,1,4,2,0.3,2075000,,deazaal01,2013,CHW
30,do DO,L,L,"6' 0""",195,30783,7,122,109,122,120,0,0,0,0,0,0,112,14,1,127,1,3,3,0.7,4250000,,deazaal01,2014,CHW
31,do DO,L,L,"6' 0""",195,30783,8,60,41,60,52,0,0,0,0,0,0,33,1,24,58,1,8,4,1.3,5000000,,deazaal01,2015,BOS
32,do DO,L,L,"6' 0""",195,30783,9,130,45,130,76,0,0,0,0,0,0,22,46,14,82,0,65,2,-0.3,5750000,,deazaal01,2016,NYM
24,do DO,B,R,"6' 0""",170,33899,2,37,9,37,19,0,0,0,15,1,2,0,0,2,2,0,16,6,-0.3,541500,,hansoal01,2017,PIT
25,us US,L,R,"5' 11""",210,31806,4,116,107,116,113,0,113,0,0,0,0,0,0,0,0,0,8,0,2.2,510000,,avilaal01,2012,DET
26,us US,L,R,"5' 11""",210,31806,5,102,96,102,98,0,98,0,0,0,0,0,0,0,0,0,4,0,0.7,2950000,,avilaal01,2013,DET
27,us US,L,R,"5' 11""",210,31806,6,124,116,124,123,0,122,1,0,0,0,0,0,0,0,1,5,0,2.3,4150000,,avilaal01,2014,DET
28,us US,L,R,"5' 11""",210,31806,7,67,56,67,65,0,44,23,0,0,0,0,0,0,0,1,4,0,-0.1,5400000,,avilaal01,2015,DET
29,us US,L,R,"5' 11""",210,31806,8,57,54,57,54,0,54,0,0,0,0,0,0,0,0,2,1,0,1,2500000,,avilaal01,2016,CHW
30,us US,L,R,"5' 11""",210,31806,9,77,57,77,65,0,50,16,0,0,0,0,0,0,0,8,15,1,2,2000000,,avilaal01,2017,DET
31,us US,L,R,"5' 11""",210,31806,10,80,57,80,61,1,61,3,0,0,0,0,0,0,0,0,20,0,0,4000000,,avilaal01,2018,ARI
23,us US,R,R,"6' 0""",180,34423,2,155,148,155,153,0,0,0,4,132,30,0,0,0,0,2,2,2,4.1,539400,,bregmal01,2017,HOU
24,us US,R,R,"6' 0""",180,34423,3,157,157,157,157,0,0,0,2,136,28,1,0,0,1,0,0,0,6.9,599000,All-Star,bregmal01,2018,HOU
24,us US,R,R,"6' 0""",220,31984,3,67,0,5,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0.6,490000,,burneal01,2012,MIN
26,us US,R,R,"6' 0""",200,31628,2,8,4,8,8,0,0,0,0,0,0,2,0,6,8,0,2,0,-0.3,490500,,casteal01,2013,LAD
23,pr PR,L,L,"6' 3""",180,33634,2,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0.3,508500,,claudal01,2015,TEX
24,pr PR,L,L,"6' 3""",180,33634,3,39,0,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0,1.1,510250,,claudal01,2016,TEX
25,pr PR,L,L,"6' 3""",180,33634,4,70,1,7,70,70,0,0,0,0,0,0,0,0,0,0,0,0,2.7,545050,,claudal01,2017,TEX
26,pr PR,L,L,"6' 3""",180,33634,5,66,1,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.9,568450,,claudal01,2018,TEX
25,us US,R,R,"6' 3""",205,32057,3,22,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,3.9,502200,,cobbal01,2013,TBR
26,us US,R,R,"6' 3""",205,32057,4,27,27,4,27,27,0,0,0,0,0,0,0,0,0,0,0,0,3.9,516900,,cobbal01,2014,TBR
28,us US,R,R,"6' 3""",205,32057,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,4000000,,cobbal01,2016,TBR
29,us US,R,R,"6' 3""",205,32057,6,29,29,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4200000,,cobbal01,2017,TBR
30,us US,R,R,"6' 3""",205,32057,7,28,28,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0,1.1,14000000,,cobbal01,2018,BAL
26,do DO,R,R,"6' 1""",220,32508,3,43,13,1,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0.9,510800,,colomal01,2015,TBR
27,do DO,R,R,"6' 1""",220,32508,4,57,0,5,57,57,0,0,0,0,0,0,0,0,0,0,0,0,2.3,521700,All-Star,colomal01,2016,TBR
28,do DO,R,R,"6' 1""",220,32508,5,65,0,6,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0.7,547900,,colomal01,2017,TBR
29,do DO,R,R,"6' 1""",220,32508,6,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,5300000,,colomal01,2018,TBR
35,ve VE,R,R,"6' 1""",210,28171,14,24,24,24,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0.2,4250000,,gonzaal02,2012,MIL
36,ve VE,R,R,"6' 1""",210,28171,15,41,27,41,34,0,0,22,0,11,3,0,0,0,0,0,9,2,-1,1500000,,gonzaal02,2013,MIL
37,ve VE,R,R,"6' 1""",210,28171,16,9,8,9,9,0,0,0,0,1,9,0,0,0,0,0,0,0,-0.5,1100000,,gonzaal02,2014,DET
28,us US,L,R,"6' 1""",225,30722,6,161,159,161,160,0,0,0,0,0,0,160,0,0,160,0,1,0,6.3,6000000,,gordoal01,2012,KCR
29,us US,L,R,"6' 1""",225,30722,7,156,155,156,155,0,0,0,0,0,0,155,0,0,155,0,1,0,4.3,9000000,All-Star,gordoal01,2013,KCR
30,us US,L,R,"6' 1""",225,30722,8,156,155,156,156,0,0,0,0,0,0,156,0,0,156,0,0,0,6.5,10000000,All-Star,gordoal01,2014,KCR
31,us US,L,R,"6' 1""",225,30722,9,104,102,104,101,0,0,0,0,0,0,101,0,0,101,2,1,0,2.8,12500000,All-Star,gordoal01,2015,KCR
32,us US,L,R,"6' 1""",225,30722,10,128,125,128,126,0,0,0,0,0,0,126,0,0,126,0,3,0,0.9,12000000,,gordoal01,2016,KCR
33,us US,L,R,"6' 1""",225,30722,11,148,140,148,147,0,0,0,0,0,0,140,15,1,156,0,2,0,0.1,16000000,,gordoal01,2017,KCR
34,us US,L,R,"6' 1""",225,30722,12,141,139,141,136,0,0,0,0,0,0,125,11,1,136,5,0,0,2.4,20000000,,gordoal01,2018,KCR
27,cu CU,R,R,"6' 1""",220,31736,1st,11,0,11,3,0,0,0,0,0,0,3,0,0,3,0,8,0,-0.3,4000000,,guerral01,2014,LAD
28,cu CU,R,R,"6' 1""",220,31736,2,106,49,106,51,0,0,0,0,22,0,29,0,0,29,4,54,0,-0.2,6500000,,guerral01,2015,LAD
23,it IT,R,R,"6' 4""",225,32369,2,38,30,38,34,0,0,5,0,23,0,7,0,0,7,0,4,0,-0.2,481300,,liddial01,2012,SEA
26,us US,L,L,"5' 10""",195,31253,3,104,78,104,90,0,0,0,0,0,0,81,4,8,93,0,20,1,0,484000,,preslal01,2012,PIT
29,us US,L,L,"5' 10""",195,31253,6,8,4,8,6,0,0,0,0,0,0,4,1,1,6,0,0,2,-0.1,1000000,,preslal01,2015,HOU
23,us US,R,R,"6' 3""",175,34575,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,545600,,reyesal02,2018,STL
31,us US,R,R,"6' 5""",210,29635,9,157,156,157,156,0,0,0,0,0,0,0,0,156,156,0,1,0,4.8,12000000,,riosal01,2012,CHW
32,us US,R,R,"6' 5""",210,29635,10,47,47,47,47,0,0,0,0,0,0,0,1,47,48,0,0,0,1,12500000,,riosal01,2013,TEX
33,us US,R,R,"6' 5""",210,29635,11,131,129,131,114,0,0,0,0,0,0,0,0,114,114,16,1,0,0.3,12500000,,riosal01,2014,TEX
34,us US,R,R,"6' 5""",210,29635,12,105,105,105,105,0,0,0,0,0,0,0,0,105,105,0,0,0,-1.1,11000000,,riosal01,2015,KCR
36,us US,R,R,"6' 3""",230,27602,19,122,119,122,81,0,0,0,0,81,0,0,0,0,0,38,3,0,2.2,29000000,,rodrial01,2012,NYY
37,us US,R,R,"6' 3""",230,27602,20,44,43,44,27,0,0,0,0,27,0,0,0,0,0,16,1,0,0.3,28000000,,rodrial01,2013,NYY
39,us US,R,R,"6' 3""",230,27602,21,151,138,151,6,0,0,2,0,4,0,0,0,0,0,136,12,0,2.9,22000000,,rodrial01,2015,NYY
40,us US,R,R,"6' 3""",230,27602,22,65,57,65,1,0,0,0,0,1,0,0,0,0,0,57,8,0,-1.2,21000000,,rodrial01,2016,NYY
26,ve VE,L,L,"5' 10""",190,32119,3,70,0,67,70,70,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,509000,,torreal01,2014,SDG
27,ve VE,L,L,"5' 10""",190,32119,4,39,0,37,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0.1,522900,,torreal01,2015,NYM
29,sa SA,R,R,"6' 0""",227,31719,4,62,0,3,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1.9,522500,,wilsoal01,2016,DET
30,sa SA,R,R,"6' 0""",227,31719,5,66,0,6,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1175000,,wilsoal01,2017,DET
31,sa SA,R,R,"6' 0""",220,31719,6,59,0,6,59,59,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1925000,,wilsoal01,2018,DET
23,us US,R,L,"6' 4""",215,33250,2,35,24,31,35,35,0,0,0,0,0,0,0,0,0,0,0,0,3.7,506250,,woodal02,2014,ATL
24,us US,R,L,"6' 4""",215,33250,3,20,20,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,2.5,520000,,woodal02,2015,ATL
25,us US,R,L,"6' 4""",215,33250,4,15,10,14,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0.6,530000,,woodal02,2016,LAD
26,us US,R,L,"6' 4""",215,33250,5,27,25,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,3,2800000,All-Star,woodal02,2017,LAD
27,us US,R,L,"6' 4""",215,33250,6,33,27,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0,1,6000000,,woodal02,2018,LAD
30,cu CU,R,R,"6' 2""",180,29851,5,158,157,158,158,0,0,0,0,0,158,0,0,0,0,0,0,1,2.7,5000000,,ramiral03,2012,CHW
31,cu CU,R,R,"6' 2""",180,29851,6,158,157,158,158,0,0,0,0,0,158,0,0,0,0,0,0,0,2.8,7000000,,ramiral03,2013,CHW
32,cu CU,R,R,"6' 2""",180,29851,7,158,157,158,158,0,0,0,0,0,158,0,0,0,0,0,1,0,3.2,9500000,All-Star,ramiral03,2014,CHW
33,cu CU,R,R,"6' 2""",180,29851,8,154,152,154,152,1,0,0,0,0,152,0,0,0,0,1,2,0,1,10000000,,ramiral03,2015,CHW
34,cu CU,R,R,"6' 2""",180,29851,9,128,109,128,114,0,0,0,0,0,111,0,0,3,3,1,14,0,-2.2,3000000,,ramiral03,2016,SDG
23,ve VE,L,R,"5' 6""",160,32604,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,481000,,amarial01,2012,LAA
24,ve VE,L,R,"5' 6""",160,32604,3,146,84,146,131,0,0,0,23,9,13,11,87,0,98,0,30,4,0,497400,,amarial01,2013,SDG
25,ve VE,L,R,"5' 6""",160,32604,4,148,119,148,138,0,0,0,21,22,73,6,21,0,27,0,12,3,2.1,511100,,amarial01,2014,SDG
26,ve VE,L,R,"5' 6""",160,32604,5,118,87,118,105,1,0,0,11,2,85,11,7,0,18,0,22,1,-0.6,1150000,,amarial01,2015,SDG
27,ve VE,L,R,"5' 6""",160,32604,6,65,31,65,54,1,0,0,28,5,12,5,0,5,10,0,17,4,-0.6,1350000,,amarial01,2016,SDG
28,ve VE,L,R,"5' 6""",160,32604,7,96,25,96,54,0,0,0,19,1,18,5,9,9,23,0,52,3,-1.4,1100000,,amarial01,2017,COL
27,do DO,B,R,"5' 9""",170,30883,7,106,84,106,100,0,0,0,96,4,0,0,0,0,0,0,6,12,2,1382500,,casilal01,2012,MIN
28,do DO,B,R,"5' 9""",170,30883,8,62,31,62,53,0,0,0,51,0,2,0,0,0,0,2,8,11,0.6,1700000,,casilal01,2013,BAL
28,do DO,R,R,"6' 4""",200,30594,3,58,1,2,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1.4,497600,,ogandal01,2012,TEX
29,do DO,R,R,"6' 4""",200,30594,4,23,18,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,2.1,506600,,ogandal01,2013,TEX
30,do DO,R,R,"6' 4""",200,30594,5,27,0,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,2625000,,ogandal01,2014,TEX
31,do DO,R,R,"6' 4""",200,30594,6,64,0,4,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1500000,,ogandal01,2015,BOS
32,do DO,R,R,"6' 4""",200,30594,7,36,0,34,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,,ogandal01,2016,ATL
34,do DO,R,R,"6' 4""",200,30594,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,100000,,ogandal01,2018,CLE
36,do DO,R,R,"6' 1""",195,27766,14,151,149,151,145,0,0,0,0,0,0,145,0,0,145,6,2,0,1.9,18000000,,soriaal01,2012,CHC
37,do DO,R,R,"6' 1""",195,27766,15,58,57,58,48,0,0,0,0,0,0,48,0,0,48,9,1,0,2,18000000,,soriaal01,2013,NYY
38,do DO,R,R,"6' 1""",195,27766,16,67,56,67,35,0,0,0,0,0,0,11,0,26,37,25,9,0,-1.2,18000000,,soriaal01,2014,NYY
29,mx MX,R,R,"6' 2""",205,30293,5,69,0,6,69,69,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,1200000,,aceveal01,2012,BOS
30,mx MX,R,R,"6' 2""",205,30293,6,11,6,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2650000,,aceveal01,2013,BOS
24,do DO,R,R,"5' 11""",200,32598,1st,22,10,22,9,0,0,0,0,0,0,9,0,1,10,1,12,0,-0.4,490000,,marteal01,2013,ARI
31,do DO,R,R,"6' 6""",265,29714,5,36,0,35,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0.8,487000,,simonal01,2012,CIN
32,do DO,R,R,"6' 6""",265,29714,6,63,0,57,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1.1,890000,,simonal01,2013,CIN
33,do DO,R,R,"6' 6""",265,29714,7,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1500000,All-Star,simonal01,2014,CIN
34,do DO,R,R,"6' 6""",265,29714,8,31,31,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,5550000,,simonal01,2015,DET
35,do DO,R,R,"6' 6""",265,29714,9,15,11,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,-2,2000000,,simonal01,2016,CIN
21,pa PA,R,R,"6' 1""",175,35039,1st,100,42,100,76,0,0,0,1,3,28,43,7,3,53,0,29,4,-0.7,535000,,cordoal01,2017,SDG
27,us US,R,R,"6' 2""",215,30881,3,119,113,119,113,0,0,91,0,0,0,8,0,23,31,1,6,0,2.4,495000,,craigal01,2012,STL
28,us US,R,R,"6' 2""",215,30881,4,134,132,134,131,0,0,95,0,0,0,25,0,22,47,1,2,0,2.3,1750000,All-Star,craigal01,2013,STL
29,us US,R,R,"6' 2""",215,30881,5,29,25,29,27,0,0,17,0,0,0,1,0,12,13,1,4,0,-0.6,2750000,,craigal01,2014,BOS
30,us US,R,R,"6' 2""",215,30881,6,36,15,36,22,0,0,6,0,0,0,7,0,9,16,9,13,3,-0.7,5500000,,craigal01,2015,BOS
22,do DO,R,R,"6' 2""",189,35023,2,154,141,154,146,0,0,0,0,0,146,0,0,0,0,0,8,0,0.6,548940,,rosaram01,2018,NYM
26,us US,R,L,"6' 5""",228,33727,2,66,0,60,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.5,547500,,garream01,2018,CIN
30,us US,L,L,"6' 2""",210,30051,7,149,146,149,147,0,0,0,0,0,0,0,1,146,147,2,2,0,3.5,10950000,,ethiean01,2012,LAD
31,us US,L,L,"6' 2""",210,30051,8,142,129,142,133,0,0,0,0,0,0,8,74,54,136,2,9,0,2.6,13500000,,ethiean01,2013,LAD
32,us US,L,L,"6' 2""",210,30051,9,130,79,130,93,0,0,1,0,0,0,16,68,15,99,1,41,0,0,15500000,,ethiean01,2014,LAD
33,us US,L,L,"6' 2""",210,30051,10,142,106,142,127,0,0,0,0,0,0,51,1,80,132,1,27,0,2.8,18000000,,ethiean01,2015,LAD
34,us US,L,L,"6' 2""",210,30051,11,16,3,16,4,0,0,0,0,0,0,4,0,0,4,1,12,0,-0.2,18000000,,ethiean01,2016,LAD
35,us US,L,L,"6' 2""",210,30051,12,22,8,22,8,0,0,0,0,0,0,8,0,0,8,0,14,0,-0.1,17500000,,ethiean01,2017,LAD
23,cw CW,R,R,"6' 2""",200,32755,2,157,150,157,156,0,0,0,0,0,156,0,0,0,0,0,1,2,7,491250,,simmoan01,2013,ATL
24,cw CW,R,R,"6' 2""",200,32755,3,146,144,146,146,0,0,0,0,0,146,0,0,0,0,0,0,1,3.6,1000000,,simmoan01,2014,ATL
25,cw CW,R,R,"6' 2""",200,32755,4,147,145,147,147,0,0,0,0,0,147,0,0,0,0,0,1,0,3.9,3000000,,simmoan01,2015,ATL
26,cw CW,R,R,"6' 2""",200,32755,5,124,123,124,124,0,0,0,0,0,124,0,0,0,0,0,0,0,4.2,6000000,,simmoan01,2016,LAA
27,cw CW,R,R,"6' 2""",200,32755,6,158,158,158,158,0,0,0,0,0,158,0,0,0,0,0,0,0,7.1,8000000,,simmoan01,2017,LAA
28,cw CW,R,R,"6' 2""",195,32755,7,146,146,146,145,0,0,0,0,0,145,0,0,0,0,1,0,0,6.2,11000000,,simmoan01,2018,LAA
31,ve VE,B,R,"5' 10""",192,30783,8,106,47,106,66,0,0,1,22,36,10,0,0,0,0,0,42,3,1.6,850000,,blancan01,2015,PHI
32,ve VE,B,R,"5' 10""",192,30783,9,90,36,90,62,0,0,19,20,21,10,1,0,0,1,0,33,0,-0.2,1450000,,blancan01,2016,PHI
33,ve VE,B,R,"5' 10""",192,30783,10,80,20,80,46,1,0,11,15,16,4,0,0,0,0,1,35,0,-0.3,3000000,,blancan01,2017,PHI
34,us US,B,R,"5' 10""",195,28516,8,132,102,132,124,0,0,0,0,0,0,0,124,0,124,1,10,5,1.5,2700000,,torrean02,2012,NYM
35,us US,B,R,"5' 10""",195,28516,9,103,64,103,85,0,0,0,0,0,0,56,30,2,88,0,21,4,-0.3,2000000,,torrean02,2013,SFG
28,us US,R,R,"6' 3""",240,30833,4,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,3900000,,bailean01,2012,BOS
29,us US,R,R,"6' 3""",240,30833,5,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4100000,,bailean01,2013,BOS
33,us US,R,R,"6' 3""",240,30833,8,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1000000,,bailean01,2017,LAA
22,us US,L,L,"5' 10""",170,34521,2,151,143,151,149,0,0,0,0,0,0,123,30,0,153,0,8,0,2.6,549000,,beninan01,2017,BOS
23,us US,L,L,"5' 10""",170,34521,3,148,142,148,144,0,0,0,0,0,0,129,24,0,144,0,5,0,3.9,620500,,beninan01,2018,BOS
29,us US,R,R,"6' 0""",200,30935,4,19,9,19,12,0,0,0,0,0,0,8,0,4,12,2,8,0,-0.1,538045,,brownan02,2014,NYM
25,us US,R,R,"5' 11""",235,31616,2,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,480000,,carigan01,2012,OAK
25,us US,R,R,"6' 6""",235,31666,3,33,5,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,486100,,cashnan01,2012,SDG
26,us US,R,R,"6' 6""",235,31666,4,34,26,33,31,31,0,0,0,0,0,0,0,0,0,0,1,2,3.1,500800,,cashnan01,2013,SDG
27,us US,R,R,"6' 6""",235,31666,5,23,19,23,20,19,0,0,0,0,0,1,0,0,1,0,1,2,2.2,2400000,,cashnan01,2014,SDG
28,us US,R,R,"6' 6""",235,31666,6,38,31,37,31,31,0,0,0,0,0,0,0,0,0,0,0,7,-1,4050000,,cashnan01,2015,SDG
29,us US,R,R,"6' 6""",235,31666,7,16,16,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,7150000,,cashnan01,2016,SDG
30,us US,R,R,"6' 6""",235,31666,8,28,28,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0,4.3,10000000,,cashnan01,2017,TEX
31,us US,R,R,"6' 6""",235,31666,9,29,28,2,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0.6,6500000,,cashnan01,2018,BAL
25,us US,R,L,"6' 2""",225,33041,2,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1.6,507500,,chafian01,2015,ARI
27,us US,R,L,"6' 2""",225,33041,4,71,0,68,71,71,0,0,0,0,0,0,0,0,0,0,0,0,1,559300,,chafian01,2017,ARI
28,us US,R,L,"6' 2""",225,33041,5,77,0,72,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1195000,,chafian01,2018,ARI
23,us US,R,L,"6' 3""",205,33859,2,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,508500,,faulkan01,2016,TEX
25,us US,L,L,"6' 2""",185,33394,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,515000,,heanean01,2016,LAA
26,us US,L,L,"6' 2""",185,33394,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,543000,,heanean01,2017,LAA
27,us US,L,L,"6' 2""",200,33394,5,30,30,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1.4,800000,,heanean01,2018,LAA
25,us US,B,R,"6' 1""",195,33551,1st,56,52,56,53,0,53,1,0,0,0,0,0,0,0,1,2,1,0.5,535000,,knappan01,2017,PHI
26,us US,B,R,"6' 1""",195,33551,2,84,42,84,54,0,53,1,0,0,0,0,0,0,0,0,37,0,-0.3,548000,,knappan01,2018,PHI
